# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
4.365169440e-01 3.694300000e+06 1.927100000e+00 9.589900000e+14 8.705666633e-01 4.988010000e+09 1.001460000e+05 3.637380000e+04 2.753250000e+00 9.976410000e-01 1.010080000e+00 3.978400000e-01 2.056280000e-01 2.351660000e-05 3.898020000e-06 4.710380000e-10 3.898490000e-06 1.974460000e-03 1.139600000e+06 3.420000000e+08 1.665600000e+00 1.053500000e+01 7.544200000e+14 6.158300000e-01 8.314230000e-07
4.392023530e-01 3.665600000e+06 1.870300000e+00 9.234700000e+14 8.732082454e-01 4.995610000e+09 9.922560000e+04 3.637380000e+04 2.727940000e+00 9.976180000e-01 1.010100000e+00 3.978360000e-01 2.067310000e-01 2.176020000e-05 3.834170000e-06 4.311840000e-10 3.834600000e-06 1.958210000e-03 1.164100000e+06 3.420100000e+08 1.665600000e+00 1.069600000e+01 7.486500000e+14 6.158670000e-01 8.312240000e-07
4.419354700e-01 3.636400000e+06 1.814300000e+00 8.887200000e+14 8.758498275e-01 5.003120000e+09 9.829850000e+04 3.637380000e+04 2.702450000e+00 9.975960000e-01 1.010110000e+00 3.978310000e-01 2.079430000e-01 2.010190000e-05 3.768540000e-06 3.940010000e-10 3.768930000e-06 1.941370000e-03 1.189100000e+06 3.420200000e+08 1.665600000e+00 1.086300000e+01 7.428000000e+14 6.159050000e-01 8.310190000e-07
4.447179780e-01 3.606900000e+06 1.759200000e+00 8.547200000e+14 8.784914096e-01 5.010510000e+09 9.736510000e+04 3.637380000e+04 2.676790000e+00 9.975760000e-01 1.010120000e+00 3.978250000e-01 2.092750000e-01 1.854040000e-05 3.701020000e-06 3.594060000e-10 3.701380000e-06 1.923900000e-03 1.214500000e+06 3.420300000e+08 1.665600000e+00 1.103900000e+01 7.368600000e+14 6.159450000e-01 8.308080000e-07
4.475516420e-01 3.576800000e+06 1.704900000e+00 8.214800000e+14 8.811329917e-01 5.017750000e+09 9.642510000e+04 3.637380000e+04 2.650950000e+00 9.975570000e-01 1.010130000e+00 3.978170000e-01 2.107380000e-01 1.707440000e-05 3.631480000e-06 3.273140000e-10 3.631810000e-06 1.905730000e-03 1.240300000e+06 3.420400000e+08 1.665600000e+00 1.122300000e+01 7.308300000e+14 6.159860000e-01 8.305900000e-07
4.504383120e-01 3.546300000e+06 1.651600000e+00 7.889800000e+14 8.837745738e-01 5.024800000e+09 9.547860000e+04 3.637380000e+04 2.624920000e+00 9.975390000e-01 1.010130000e+00 3.978090000e-01 2.123430000e-01 1.569860000e-05 3.559820000e-06 2.975620000e-10 3.560120000e-06 1.886830000e-03 1.266500000e+06 3.420500000e+08 1.665600000e+00 1.141500000e+01 7.246900000e+14 6.160290000e-01 8.303650000e-07
4.533799260e-01 3.515300000e+06 1.599100000e+00 7.572300000e+14 8.864161559e-01 5.031610000e+09 9.452530000e+04 3.637380000e+04 2.598720000e+00 9.975230000e-01 1.010120000e+00 3.977990000e-01 2.140640000e-01 1.440790000e-05 3.486640000e-06 2.700000000e-10 3.486910000e-06 1.867330000e-03 1.293400000e+06 3.420600000e+08 1.665600000e+00 1.161200000e+01 7.184500000e+14 6.160740000e-01 8.301320000e-07
4.563785250e-01 3.483600000e+06 1.547500000e+00 7.262000000e+14 8.890577380e-01 5.038140000e+09 9.356530000e+04 3.637380000e+04 2.572320000e+00 9.975090000e-01 1.010120000e+00 3.977880000e-01 2.159180000e-01 1.320020000e-05 3.411740000e-06 2.445360000e-10 3.411990000e-06 1.847160000e-03 1.320600000e+06 3.420700000e+08 1.665600000e+00 1.181900000e+01 7.121000000e+14 6.161210000e-01 8.298910000e-07
4.594362560e-01 3.451400000e+06 1.496800000e+00 6.959100000e+14 8.916993201e-01 5.044330000e+09 9.259830000e+04 3.637380000e+04 2.545740000e+00 9.974970000e-01 1.010100000e+00 3.977750000e-01 2.179630000e-01 1.206820000e-05 3.334140000e-06 2.209800000e-10 3.334360000e-06 1.826020000e-03 1.347900000e+06 3.420700000e+08 1.665700000e+00 1.203700000e+01 7.056200000e+14 6.161690000e-01 8.296420000e-07
4.625553720e-01 3.418600000e+06 1.447000000e+00 6.663400000e+14 8.943409022e-01 5.050110000e+09 9.162430000e+04 3.637380000e+04 2.518960000e+00 9.974870000e-01 1.010090000e+00 3.977610000e-01 2.202270000e-01 1.100530000e-05 3.253500000e-06 1.991680000e-10 3.253700000e-06 1.803800000e-03 1.375300000e+06 3.420800000e+08 1.665700000e+00 1.226700000e+01 6.990100000e+14 6.162190000e-01 8.293840000e-07
4.657382370e-01 3.385000000e+06 1.398000000e+00 6.374800000e+14 8.969824843e-01 5.055410000e+09 9.064320000e+04 3.637380000e+04 2.491990000e+00 9.974800000e-01 1.010070000e+00 3.977450000e-01 2.227390000e-01 1.000790000e-05 3.169440000e-06 1.789890000e-10 3.169620000e-06 1.780340000e-03 1.402400000e+06 3.420800000e+08 1.665700000e+00 1.251000000e+01 6.922700000e+14 6.162720000e-01 8.291170000e-07
4.689873310e-01 3.350700000e+06 1.350000000e+00 6.093300000e+14 8.996240664e-01 5.060120000e+09 8.965490000e+04 3.637380000e+04 2.464820000e+00 9.974750000e-01 1.010040000e+00 3.977280000e-01 2.255380000e-01 9.071630000e-06 3.081480000e-06 1.603240000e-10 3.081640000e-06 1.755460000e-03 1.429200000e+06 3.420900000e+08 1.665700000e+00 1.276900000e+01 6.853600000e+14 6.163260000e-01 8.288410000e-07
4.723052530e-01 3.315600000e+06 1.302900000e+00 5.818900000e+14 9.022656485e-01 5.064150000e+09 8.865920000e+04 3.637380000e+04 2.437450000e+00 9.974720000e-01 1.010010000e+00 3.977090000e-01 2.286680000e-01 8.225140000e-06 2.989070000e-06 1.436360000e-10 2.989210000e-06 1.728930000e-03 1.455300000e+06 3.420900000e+08 1.665800000e+00 1.304400000e+01 6.782900000e+14 6.163830000e-01 8.285540000e-07
4.756947240e-01 3.279600000e+06 1.256700000e+00 5.551400000e+14 9.049072307e-01 5.067340000e+09 8.765620000e+04 3.637380000e+04 2.409870000e+00 9.974730000e-01 1.009980000e+00 3.976880000e-01 2.321850000e-01 7.469540000e-06 2.891490000e-06 1.288830000e-10 2.891620000e-06 1.700480000e-03 1.480500000e+06 3.420900000e+08 1.665800000e+00 1.333800000e+01 6.710300000e+14 6.164420000e-01 8.282560000e-07
4.791585880e-01 3.244400000e+06 1.213700000e+00 5.304200000e+14 9.075488128e-01 5.069550000e+09 8.664560000e+04 3.637380000e+04 2.382090000e+00 9.974770000e-01 1.009950000e+00 3.976660000e-01 2.361650000e-01 6.804820000e-06 2.787730000e-06 1.160100000e-10 2.787850000e-06 1.669690000e-03 1.502800000e+06 3.420900000e+08 1.665900000e+00 1.363900000e+01 6.639500000e+14 6.165000000e-01 8.279470000e-07
4.823312750e-01 3.210300000e+06 1.173900000e+00 5.075900000e+14 9.099182826e-01 5.070540000e+09 8.573270000e+04 3.637380000e+04 2.356990000e+00 9.974830000e-01 1.009910000e+00 3.976440000e-01 2.401890000e-01 6.244700000e-06 2.688640000e-06 1.053200000e-10 2.688740000e-06 1.639740000e-03 1.522500000e+06 3.420900000e+08 1.665900000e+00 1.394200000e+01 6.570800000e+14 6.165570000e-01 8.276600000e-07
4.855684120e-01 3.175300000e+06 1.134800000e+00 4.853100000e+14 9.122877524e-01 5.070420000e+09 8.481370000e+04 3.637380000e+04 2.331720000e+00 9.974920000e-01 1.009880000e+00 3.976210000e-01 2.447120000e-01 5.737200000e-06 2.582990000e-06 9.572630000e-11 2.583090000e-06 1.607200000e-03 1.540400000e+06 3.420900000e+08 1.666000000e+00 1.426900000e+01 6.500100000e+14 6.166160000e-01 8.273630000e-07
4.888722850e-01 3.139100000e+06 1.096400000e+00 4.635700000e+14 9.146572223e-01 5.069000000e+09 8.388850000e+04 3.637380000e+04 2.306290000e+00 9.975030000e-01 1.009840000e+00 3.975950000e-01 2.498340000e-01 5.279840000e-06 2.469410000e-06 8.715950000e-11 2.469500000e-06 1.571460000e-03 1.555700000e+06 3.420900000e+08 1.666000000e+00 1.462200000e+01 6.427100000e+14 6.166780000e-01 8.270560000e-07
4.922452360e-01 3.103100000e+06 1.060300000e+00 4.431100000e+14 9.170266921e-01 5.066050000e+09 8.295720000e+04 3.637380000e+04 2.280680000e+00 9.975170000e-01 1.009800000e+00 3.975690000e-01 2.556790000e-01 4.880820000e-06 2.346250000e-06 7.972560000e-11 2.346330000e-06 1.531770000e-03 1.567400000e+06 3.420800000e+08 1.666100000e+00 1.499200000e+01 6.354400000e+14 6.167390000e-01 8.267370000e-07
4.954437650e-01 3.067200000e+06 1.026100000e+00 4.238600000e+14 9.192287083e-01 5.061680000e+09 8.208620000e+04 3.637380000e+04 2.256740000e+00 9.975330000e-01 1.009760000e+00 3.975430000e-01 2.618810000e-01 4.550750000e-06 2.221530000e-06 7.361820000e-11 2.221610000e-06 1.490510000e-03 1.575300000e+06 3.420800000e+08 1.666200000e+00 1.537900000e+01 6.281900000e+14 6.168010000e-01 8.264300000e-07
4.987059340e-01 3.030000000e+06 9.927000000e-01 4.050700000e+14 9.214307244e-01 5.055470000e+09 8.120980000e+04 3.637380000e+04 2.232640000e+00 9.975510000e-01 1.009730000e+00 3.975150000e-01 2.689750000e-01 4.284110000e-06 2.084920000e-06 6.865040000e-11 2.084990000e-06 1.443950000e-03 1.579200000e+06 3.420800000e+08 1.666200000e+00 1.580300000e+01 6.206800000e+14 6.168650000e-01 8.261140000e-07
5.020336550e-01 2.991300000e+06 9.600500000e-01 3.867200000e+14 9.236327405e-01 5.047070000e+09 8.032830000e+04 3.637380000e+04 2.208410000e+00 9.975710000e-01 1.009690000e+00 3.974850000e-01 2.771630000e-01 4.096470000e-06 1.933590000e-06 6.504040000e-11 1.933650000e-06 1.390560000e-03 1.578100000e+06 3.420700000e+08 1.666300000e+00 1.626900000e+01 6.128600000e+14 6.169320000e-01 8.257860000e-07
5.054287910e-01 2.952200000e+06 9.292400000e-01 3.694000000e+14 9.258347567e-01 5.036080000e+09 7.944170000e+04 3.637380000e+04 2.184030000e+00 9.975930000e-01 1.009660000e+00 3.974550000e-01 2.867090000e-01 4.002680000e-06 1.763840000e-06 6.298840000e-11 1.763900000e-06 1.328120000e-03 1.570900000e+06 3.420600000e+08 1.666400000e+00 1.677100000e+01 6.049600000e+14 6.169990000e-01 8.254470000e-07
5.086669720e-01 2.912700000e+06 9.001900000e-01 3.530400000e+14 9.278944372e-01 5.023010000e+09 7.860800000e+04 3.637380000e+04 2.161110000e+00 9.976150000e-01 1.009630000e+00 3.974240000e-01 2.971610000e-01 3.955880000e-06 1.584190000e-06 6.176020000e-11 1.584250000e-06 1.258670000e-03 1.557700000e+06 3.420600000e+08 1.666500000e+00 1.731000000e+01 5.969700000e+14 6.170670000e-01 8.251200000e-07
5.119669710e-01 2.871300000e+06 8.719300000e-01 3.370600000e+14 9.299541177e-01 5.006690000e+09 7.777010000e+04 3.637380000e+04 2.138080000e+00 9.976380000e-01 1.009610000e+00 3.973920000e-01 3.094640000e-01 3.835290000e-06 1.378910000e-06 5.943380000e-11 1.378970000e-06 1.174300000e-03 1.536700000e+06 3.420500000e+08 1.666600000e+00 1.791500000e+01 5.885800000e+14 6.171380000e-01 8.247810000e-07
5.153298760e-01 2.827500000e+06 8.445300000e-01 3.214700000e+14 9.320137982e-01 4.986460000e+09 7.692840000e+04 3.637380000e+04 2.114940000e+00 9.976620000e-01 1.009580000e+00 3.973580000e-01 3.241460000e-01 3.447980000e-06 1.140290000e-06 5.306920000e-11 1.140350000e-06 1.067870000e-03 1.506500000e+06 3.420400000e+08 1.666700000e+00 1.860300000e+01 5.797100000e+14 6.172120000e-01 8.244330000e-07
5.187564430e-01 2.782700000e+06 8.190700000e-01 3.068000000e+14 9.340734787e-01 4.961460000e+09 7.608330000e+04 3.637380000e+04 2.091700000e+00 9.976840000e-01 1.009570000e+00 3.973240000e-01 3.419480000e-01 2.755920000e-06 8.573100000e-07 4.216380000e-11 8.573520000e-07 9.259330000e-04 1.466500000e+06 3.420300000e+08 1.666800000e+00 1.936600000e+01 5.706200000e+14 6.172880000e-01 8.240710000e-07
5.219892350e-01 2.736700000e+06 7.954800000e-01 2.930100000e+14 9.359824509e-01 4.933080000e+09 7.529730000e+04 3.637380000e+04 2.070100000e+00 9.977040000e-01 1.009570000e+00 3.972900000e-01 3.621350000e-01 1.577540000e-06 5.417310000e-07 2.402390000e-11 5.417550000e-07 7.360400000e-04 1.416900000e+06 3.420200000e+08 1.666900000e+00 2.021500000e+01 5.612900000e+14 6.173650000e-01 8.237530000e-07
5.252765750e-01 2.687300000e+06 7.729500000e-01 2.795300000e+14 9.378914230e-01 4.898450000e+09 7.450950000e+04 3.637380000e+04 2.048440000e+00 9.977200000e-01 1.009570000e+00 3.972540000e-01 3.871420000e-01 1.199890000e-06 1.552710000e-07 1.820980000e-11 1.552890000e-07 3.940680000e-04 1.353900000e+06 3.420100000e+08 1.667000000e+00 2.121400000e+01 5.512500000e+14 6.174470000e-01 8.236080000e-07
5.286172900e-01 2.636300000e+06 7.509100000e-01 2.663700000e+14 9.398003952e-01 4.858510000e+09 7.372040000e+04 3.637380000e+04 2.026740000e+00 9.977370000e-01 1.009580000e+00 3.972150000e-01 3.972340000e-01 2.337770000e-10 -2.952540000e-10 3.539180000e-15 0.000000000e+00 0.000000000e+00 1.286800000e+06 3.420000000e+08 1.667200000e+00 2.232900000e+01 5.408800000e+14 6.175340000e-01 8.236080000e-07
5.320125430e-01 2.574300000e+06 7.241800000e-01 2.508000000e+14 9.417093674e-01 4.816030000e+09 7.293030000e+04 3.637380000e+04 2.005020000e+00 9.977640000e-01 1.009600000e+00 3.971640000e-01 3.971940000e-01 -0.000000000e+00 -4.589190000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.209000000e+06 3.419900000e+08 1.667300000e+00 2.379400000e+01 5.282900000e+14 6.176450000e-01 8.236080000e-07
5.369378260e-01 2.500700000e+06 6.931600000e-01 2.331400000e+14 9.444221173e-01 4.753180000e+09 7.180480000e+04 3.637380000e+04 1.974080000e+00 9.978030000e-01 1.009640000e+00 3.970980000e-01 3.971310000e-01 -0.000000000e+00 -5.057290000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.119300000e+06 3.419800000e+08 1.667500000e+00 2.571600000e+01 5.133400000e+14 6.177830000e-01 8.236080000e-07
5.419888480e-01 2.428700000e+06 6.633200000e-01 2.166300000e+14 9.471348672e-01 4.687210000e+09 7.067510000e+04 3.637380000e+04 1.943020000e+00 9.978510000e-01 1.009680000e+00 3.970260000e-01 3.970610000e-01 -0.000000000e+00 -5.259700000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.035300000e+06 3.419700000e+08 1.667800000e+00 2.781300000e+01 4.987200000e+14 6.179260000e-01 8.236080000e-07
5.468356220e-01 2.358500000e+06 6.345600000e-01 2.011900000e+14 9.496717907e-01 4.622480000e+09 6.961370000e+04 3.637380000e+04 1.913840000e+00 9.979080000e-01 1.009740000e+00 3.969490000e-01 3.969880000e-01 -0.000000000e+00 -5.837230000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 9.572800000e+05 3.419700000e+08 1.668000000e+00 3.009700000e+01 4.844500000e+14 6.180750000e-01 8.236080000e-07
5.518118540e-01 2.289400000e+06 6.067900000e-01 1.867100000e+14 9.522087143e-01 4.554570000e+09 6.854650000e+04 3.637380000e+04 1.884500000e+00 9.979750000e-01 1.009810000e+00 3.968670000e-01 3.969070000e-01 -0.000000000e+00 -6.069810000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 8.839400000e+05 3.419700000e+08 1.668200000e+00 3.260800000e+01 4.704400000e+14 6.182290000e-01 8.236080000e-07
5.566206670e-01 2.221700000e+06 5.799100000e-01 1.731100000e+14 9.545949295e-01 4.487550000e+09 6.753600000e+04 3.637380000e+04 1.856720000e+00 9.980530000e-01 1.009900000e+00 3.967790000e-01 3.968230000e-01 -0.000000000e+00 -6.702000000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 8.154900000e+05 3.419800000e+08 1.668500000e+00 3.536500000e+01 4.567000000e+14 6.183890000e-01 8.236080000e-07
5.615650170e-01 2.154700000e+06 5.537100000e-01 1.602500000e+14 9.569811447e-01 4.417200000e+09 6.651790000e+04 3.637380000e+04 1.828730000e+00 9.981440000e-01 1.010010000e+00 3.966840000e-01 3.967310000e-01 -0.000000000e+00 -7.048340000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 7.506900000e+05 3.419900000e+08 1.668700000e+00 3.843400000e+01 4.430900000e+14 6.185560000e-01 8.236080000e-07
5.664215370e-01 2.088300000e+06 5.281400000e-01 1.480900000e+14 9.592585150e-01 4.346690000e+09 6.553770000e+04 3.637380000e+04 1.801780000e+00 9.982480000e-01 1.010140000e+00 3.965820000e-01 3.966330000e-01 -0.000000000e+00 -7.765060000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 6.897000000e+05 3.420100000e+08 1.669000000e+00 4.185700000e+01 4.296100000e+14 6.187320000e-01 8.236080000e-07
5.714253370e-01 2.023600000e+06 5.037100000e-01 1.368200000e+14 9.615358853e-01 4.272560000e+09 6.454780000e+04 3.637380000e+04 1.774570000e+00 9.983650000e-01 1.010290000e+00 3.964750000e-01 3.965270000e-01 -0.000000000e+00 -7.818930000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 6.329800000e+05 3.420400000e+08 1.669300000e+00 4.562100000e+01 4.165000000e+14 6.189120000e-01 8.236080000e-07
5.761471380e-01 1.960900000e+06 4.803100000e-01 1.263700000e+14 9.636206839e-01 4.201240000e+09 6.363180000e+04 3.637380000e+04 1.749380000e+00 9.984940000e-01 1.010460000e+00 3.963630000e-01 3.964190000e-01 -0.000000000e+00 -8.585500000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 5.808200000e+05 3.420700000e+08 1.669500000e+00 4.974600000e+01 4.037700000e+14 6.190980000e-01 8.236080000e-07
5.810172360e-01 1.898300000e+06 4.573800000e-01 1.164500000e+14 9.657054824e-01 4.126270000e+09 6.270490000e+04 3.637380000e+04 1.723900000e+00 9.986400000e-01 1.010670000e+00 3.962430000e-01 3.963020000e-01 -0.000000000e+00 -9.041990000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 5.312700000e+05 3.421100000e+08 1.669800000e+00 5.440900000e+01 3.910800000e+14 6.192930000e-01 8.236080000e-07
5.858448760e-01 1.835900000e+06 4.348500000e-01 1.070300000e+14 9.677065541e-01 4.050550000e+09 6.180360000e+04 3.637380000e+04 1.699120000e+00 9.988050000e-01 1.010920000e+00 3.961150000e-01 3.961790000e-01 -0.000000000e+00 -9.927760000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.844700000e+05 3.421600000e+08 1.670200000e+00 5.969900000e+01 3.784400000e+14 6.194980000e-01 8.236080000e-07
5.908381550e-01 1.783400000e+06 4.164400000e-01 9.953200000e+13 9.697076258e-01 3.970760000e+09 6.088900000e+04 3.637380000e+04 1.673980000e+00 9.989570000e-01 1.011160000e+00 3.960000000e-01 3.960450000e-01 -0.000000000e+00 -6.992070000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.464100000e+05 3.422100000e+08 1.670400000e+00 6.474700000e+01 3.678000000e+14 6.196790000e-01 8.236080000e-07
5.941509290e-01 1.742900000e+06 4.022400000e-01 9.392400000e+13 9.709970193e-01 3.917030000e+09 6.029200000e+04 3.637380000e+04 1.657560000e+00 9.990880000e-01 1.011370000e+00 3.959060000e-01 3.959520000e-01 -0.000000000e+00 -7.108610000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.791000000e+05 3.422500000e+08 1.670700000e+00 6.034800000e+01 3.595900000e+14 6.198250000e-01 8.236080000e-07
5.973669360e-01 1.703400000e+06 3.885700000e-01 8.865000000e+13 9.722194313e-01 3.864240000e+09 5.971960000e+04 3.637380000e+04 1.641830000e+00 9.992250000e-01 1.011600000e+00 3.958110000e-01 3.958580000e-01 -0.000000000e+00 -7.355600000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.551900000e+05 3.423000000e+08 1.670900000e+00 6.354000000e+01 3.516000000e+14 6.199730000e-01 8.236080000e-07
6.005702800e-01 1.664800000e+06 3.753300000e-01 8.366000000e+13 9.734083526e-01 3.811030000e+09 5.915650000e+04 3.637380000e+04 1.626350000e+00 9.993690000e-01 1.011850000e+00 3.957130000e-01 3.957610000e-01 -0.000000000e+00 -7.490740000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.324700000e+05 3.423600000e+08 1.671100000e+00 6.689900000e+01 3.437800000e+14 6.201220000e-01 8.236080000e-07
6.037130610e-01 1.626400000e+06 3.623300000e-01 7.887300000e+13 9.745470377e-01 3.758230000e+09 5.861070000e+04 3.637380000e+04 1.611340000e+00 9.995230000e-01 1.012120000e+00 3.956130000e-01 3.956630000e-01 -0.000000000e+00 -7.960720000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.106400000e+05 3.424100000e+08 1.671300000e+00 7.048300000e+01 3.360100000e+14 6.202760000e-01 8.236080000e-07
6.069344690e-01 1.588000000e+06 3.494800000e-01 7.425100000e+13 9.756857229e-01 3.703470000e+09 5.805790000e+04 3.637380000e+04 1.596140000e+00 9.996870000e-01 1.012420000e+00 3.955080000e-01 3.955600000e-01 -0.000000000e+00 -8.220220000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.894200000e+05 3.424800000e+08 1.671600000e+00 7.434900000e+01 3.282300000e+14 6.204350000e-01 8.236080000e-07
6.101419680e-01 1.549200000e+06 3.366600000e-01 6.975300000e+13 9.767909173e-01 3.648310000e+09 5.751420000e+04 3.637380000e+04 1.581200000e+00 9.998660000e-01 1.012750000e+00 3.953980000e-01 3.954530000e-01 -0.000000000e+00 -8.882520000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.021600000e+05 3.425500000e+08 1.671800000e+00 7.202300000e+01 3.203900000e+14 6.206010000e-01 8.236080000e-07
6.134859760e-01 1.510700000e+06 3.240800000e-01 6.544700000e+13 9.779128571e-01 3.590130000e+09 5.695420000e+04 3.637380000e+04 1.565800000e+00 1.000060000e+00 1.013120000e+00 3.952830000e-01 3.953390000e-01 -0.000000000e+00 -8.910130000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.857600000e+05 3.426300000e+08 1.672100000e+00 7.510600000e+01 3.125900000e+14 6.207720000e-01 8.236080000e-07
6.167175630e-01 1.473200000e+06 3.120100000e-01 6.142100000e+13 9.789678154e-01 3.533250000e+09 5.641970000e+04 3.637380000e+04 1.551110000e+00 1.000250000e+00 1.013510000e+00 3.951680000e-01 3.952250000e-01 -0.000000000e+00 -9.193480000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.705100000e+05 3.427200000e+08 1.672300000e+00 7.822100000e+01 3.050100000e+14 6.209450000e-01 8.236080000e-07
6.199337840e-01 1.435400000e+06 2.999600000e-01 5.750600000e+13 9.799892830e-01 3.476000000e+09 5.589410000e+04 3.637380000e+04 1.536660000e+00 1.000460000e+00 1.013950000e+00 3.950470000e-01 3.951080000e-01 -0.000000000e+00 -9.958080000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.557900000e+05 3.428100000e+08 1.672600000e+00 8.149200000e+01 2.973600000e+14 6.211240000e-01 8.236080000e-07
6.232981510e-01 1.397700000e+06 2.881400000e-01 5.376400000e+13 9.810274959e-01 3.415420000e+09 5.535090000e+04 3.637380000e+04 1.521720000e+00 1.000690000e+00 1.014440000e+00 3.949220000e-01 3.949830000e-01 -0.000000000e+00 -9.958160000e-10 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.416700000e+05 3.429200000e+08 1.672900000e+00 8.488000000e+01 2.897400000e+14 6.213100000e-01 8.236080000e-07
6.265399860e-01 1.361100000e+06 2.768400000e-01 5.027900000e+13 9.819987274e-01 3.356370000e+09 5.483380000e+04 3.637380000e+04 1.507510000e+00 1.000920000e+00 1.014950000e+00 3.947960000e-01 3.948580000e-01 -0.000000000e+00 -1.026310000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.289200000e+05 3.430300000e+08 1.673100000e+00 8.819600000e+01 2.823600000e+14 6.214960000e-01 8.236080000e-07
6.297644590e-01 1.325500000e+06 2.659400000e-01 4.701100000e+13 9.829364681e-01 3.296990000e+09 5.432560000e+04 3.637380000e+04 1.493530000e+00 1.001160000e+00 1.015500000e+00 3.946690000e-01 3.947310000e-01 -0.000000000e+00 -1.037070000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.171100000e+05 3.431500000e+08 1.673400000e+00 9.150600000e+01 2.751600000e+14 6.216840000e-01 8.236080000e-07
6.329091960e-01 1.290400000e+06 2.553600000e-01 4.392200000e+13 9.838239727e-01 3.238450000e+09 5.383560000e+04 3.637380000e+04 1.480060000e+00 1.001410000e+00 1.016090000e+00 3.945400000e-01 3.946040000e-01 -0.000000000e+00 -1.085360000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.061200000e+05 3.432800000e+08 1.673600000e+00 9.482100000e+01 2.680700000e+14 6.218740000e-01 8.236080000e-07
6.360904700e-01 1.254500000e+06 2.446900000e-01 4.089200000e+13 9.846947319e-01 3.178590000e+09 5.334560000e+04 3.637380000e+04 1.466590000e+00 1.001690000e+00 1.016760000e+00 3.944030000e-01 3.944720000e-01 -0.000000000e+00 -1.181680000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.953600000e+05 3.434300000e+08 1.673900000e+00 9.831400000e+01 2.608300000e+14 6.220760000e-01 8.236080000e-07
6.394398470e-01 1.218800000e+06 2.342400000e-01 3.800700000e+13 9.855822365e-01 3.114870000e+09 5.283580000e+04 3.637380000e+04 1.452580000e+00 1.001970000e+00 1.017490000e+00 3.942620000e-01 3.943300000e-01 -0.000000000e+00 -1.173040000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.839400000e+05 3.435900000e+08 1.674200000e+00 1.022900000e+02 2.536200000e+14 6.222830000e-01 8.236080000e-07
6.426416420e-01 1.183300000e+06 2.239700000e-01 3.526000000e+13 9.864027596e-01 3.053280000e+09 5.235420000e+04 3.637380000e+04 1.439340000e+00 1.002280000e+00 1.018280000e+00 3.941170000e-01 3.941900000e-01 -0.000000000e+00 -1.281430000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.730700000e+05 3.437600000e+08 1.674400000e+00 1.064000000e+02 2.464600000e+14 6.224960000e-01 8.236080000e-07
6.460236850e-01 1.148200000e+06 2.140400000e-01 3.267700000e+13 9.872400281e-01 2.987520000e+09 5.185150000e+04 3.637380000e+04 1.425520000e+00 1.002590000e+00 1.019130000e+00 3.939690000e-01 3.940390000e-01 -0.000000000e+00 -1.243220000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.626200000e+05 3.439500000e+08 1.674700000e+00 1.106400000e+02 2.394000000e+14 6.227130000e-01 8.236080000e-07
6.491767400e-01 1.113800000e+06 2.043900000e-01 3.024800000e+13 9.879935698e-01 2.925540000e+09 5.138820000e+04 3.637380000e+04 1.412780000e+00 1.002920000e+00 1.020060000e+00 3.938190000e-01 3.938950000e-01 -0.000000000e+00 -1.362080000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.556900000e+05 3.441500000e+08 1.675000000e+00 1.136800000e+02 2.324700000e+14 6.229330000e-01 8.236080000e-07
